diary_entry,mood,happy,sad,satisfied,proud,anxious,angry,afraid,jealous
"Okay, so today was... uh, I received some really good news today and it put a kind of, huge smile on my face. That's all for today, I guess.",0.83,1,0,0,0,0,0,0,0
"Hallo Tagebuch, kurzes Update von mir. also, Mir halt, ist heute fast der Kragen geplatzt, als ich gehört habe, was da gelaufen ist. Wie dem auch sei, ich gehe jetzt schlafen.",-0.5,0,0,0,0,0,1,0,0
"Heute war... gelinde gesagt, sehr interessant. irgendwie, Ich fühle mich so überfordert von all den Aufgaben, das stresst mich total. Ich habe einen sozusagen, ruhigen Abend auf dem Sofa verbracht und war einfach wunschlos glücklich. Tja, das war mein Tag im Großen und Ganzen.",-0.09,0,0,1,0,1,0,0,0
"So, let's see how to describe today. so basically, I was so annoyed by uh, how unfair everything was at work today. I hope things turn out okay.",-0.95,0,0,0,0,0,1,0,0
"I need to get today's thoughts down. um, I feel so fragile and afraid um, of getting hurt again. I hope things turn out okay.",-0.42,0,0,0,0,0,0,1,0
"Honestly, today was quite a ride. you know, I felt really scared about what like, might happen next, everything is so uncertain. I feel like I'm in a stable place kind of, right now, and that's more than enough. I'm glad today is finally over.",0.12,0,0,1,0,0,0,1,0
"Lass uns mal über die heutigen Ereignisse sprechen. also, Es ist schön, sich einfach zurückzulehnen und sozusagen, das Gefühl zu haben, alles im Griff zu haben. Wie dem auch sei, ich gehe jetzt schlafen.",0.43,0,0,1,0,0,0,0,0
"I need to get today's thoughts down. so basically, I had a peaceful day, finished my tasks, and relaxed with uh, a good book. Hoping for a calmer day tomorrow.",0.57,0,0,1,0,0,0,0,0
"Boah, ich muss mir heute mal was von der Seele reden. irgendwie, Ich habe das Gefühl, dass bald etwas schiefgeht, und kann dieses Gefühl nicht abschütteln. Tut echt gut, das mal ausgesprochen zu haben.",-0.35,0,0,0,0,1,0,0,0
"Not sure how to put today into words, but... kind of, I felt a sudden rush of jealousy when they uh, praised someone else's work. Time to turn off my brain for the night.",-0.18,0,0,0,0,0,0,0,1
"Today was... interesting, to say the least. like, I had the most amazing uh, conversation with someone I haven't spoken to in forever. I felt extremely self-conscious today, worrying about what everyone thought of me. Anyway, I'm going to bed now.",0.15,1,0,0,0,1,0,0,0
"Boah, ich muss mir heute mal was von der Seele reden. halt, Ich war halt, heute so ungeduldig und wütend über den langsamen Fortschritt bei allem. Ich hoffe auf einen ruhigeren Tag morgen.",-0.81,0,0,0,0,0,1,0,0
"Wow, I need to talk about today. so basically, I kept imagining the worst-case scenarios for my um, upcoming exams. Signing off for the night.",-0.63,0,0,0,0,1,0,0,0
"Mal schauen, wie ich heute am besten beschreibe. Ich hasse dieses Gefühl, ähm, aber ich war so neidisch auf ihre Urlaubsbilder. Heute lief alles wie am Schnürchen, ich bin einfach rundum glücklich. Ich hoffe auf einen ruhigeren Tag morgen.",0.23,1,0,0,0,0,0,0,1
"Today was a weird mix of things. I felt so mad at myself for making the same mistake again. I just feel incredibly happy and grateful um, for the people in my life right now. Hoping for a calmer day tomorrow.",-0.09,1,0,0,0,0,1,0,0
"Let's talk about today's events. so basically, I feel so fragile and uh, afraid of getting hurt again. Just going to try and relax now.",-0.71,0,0,0,0,0,0,1,0
"Lass uns mal über die heutigen Ereignisse sprechen. irgendwie, Ich hatte heute die schleichende Angst, dass mir alles über ähm, dem Kopf zusammenbricht. Es war ein trüber Tag, sowohl draußen halt, als auch in meiner Gefühlswelt. Na ja, das ist jedenfalls mein Update.",-0.49,0,1,0,0,0,0,1,0
"Ich muss meine Gedanken zu heute einfach mal aufschreiben. sozusagen, Ich ähm, habe mich heute extrem reingehängt und die Ergebnisse können sich echt sehen lassen. Ich hoffe auf einen ruhigeren Tag morgen.",0.81,0,0,0,1,0,0,0,0
"Not sure how to put today into words, but... kind of, I felt completely unappreciated and treated like like, garbage today. I received some really so basically, good news today and it put a huge smile on my face. I hope things turn out okay.",-0.03,1,0,0,0,0,1,0,0
"Ich muss das hier kurz mal festhalten. äh, Ich hatte heute das Gefühl, mich selbst und andere nur äh, zu enttäuschen. Ich hoffe einfach, dass alles gut ausgeht.",-0.77,0,1,0,0,0,0,0,0
"Hallo Tagebuch, kurzes Update von mir. sozusagen, Ich habe heute ein wirklich komplexes Problem äh, gelöst, an dem alle anderen verzweifelt sind. Ich habe mich unsicher gefühlt, als ich sah, dass sie mit jemand anderem geredet haben und nicht mit mir. So lief das heute jedenfalls ab.",0.33,0,0,0,1,0,0,0,1
"Also, heute war... ähm, Ich habe heute einen persönlichen Meilenstein erreicht und halt, bin stolz auf meinen Weg. Zeit, den Kopf für heute auszuschalten.",0.8,0,0,0,1,0,0,0,0
"Lass uns mal über die heutigen Ereignisse sprechen. ähm, Ich habe also, meinen Partner mit jemand anderem reden sehen und habe einen Stich Eifersucht gespürt. Ich habe mir sozusagen, heute selbst bewiesen, dass ich auch mit schwierigen Situationen klarkomme. Tut echt gut, das mal ausgesprochen zu haben.",0.07,0,0,0,1,0,0,0,1
"Lass uns mal über die heutigen Ereignisse sprechen. sozusagen, Ich habe mich heute so ausgeschlossen irgendwie, gefühlt, als würde ich nirgends dazugehören. Tut echt gut, das mal ausgesprochen zu haben.",-0.75,0,1,0,0,0,0,0,0
"I just need to record this real quick. you know, It was a really quiet and depressing day, I just wanted to cry. Today was a simple but good day, I um, did my chores and enjoyed a quiet evening. We'll see how things look in the morning.",0.05,0,1,1,0,0,0,0,0
"I need to get today's thoughts down. kind of, I got so angry when I found out um, someone lied to my face. I solved kind of, a really complex problem today that everyone else was struggling with. That's pretty much how it went.",0.11,0,0,0,1,0,1,0,0
"Whew, what a day. I um, did something today that I never thought I'd be able to accomplish. I felt completely unappreciated and treated like garbage today. I hope things turn out okay.",0.02,0,0,0,1,0,1,0,0
"Dear diary, it's me again. I felt really scared about what might happen next, everything is so basically, so uncertain. Everything irritated me today, so basically, even the smallest little things. Just going to try and relax now.",-0.53,0,0,0,0,0,1,1,0
"Uff, was für ein Tag. also, Heute war einfach voller positiver Energie und also, rundum guter Laune. Morgen ist zum Glück ein neuer Tag.",0.68,1,0,0,0,0,0,0,0
"Eigentlich muss ich einfach mal ein bisschen Dampf ablassen. sozusagen, Ich bin gerade einfach nur dankbar und glücklich für die halt, tollen Menschen in meinem Leben. Mal sehen, wie die Welt morgen früh aussieht.",0.8,1,0,0,0,0,0,0,0
"Ehrlich gesagt war heute ein ganz schöner Ritt. Ich hatte also, einen Moment der Panik, als ich dachte, ich hätte meinen Geldbeutel verloren. Mal sehen, wie die Welt morgen früh aussieht.",-0.77,0,0,0,0,0,0,1,0
"Alright, diary, here's the scoop. um, I managed to uh, cross everything off my to-do list, which feels so good. Well, that was my day in a nutshell.",0.65,0,0,1,0,0,0,0,0
"Ich sitze hier gerade und denke über heute nach. halt, Ich habe mir heute selbst bewiesen, dass äh, ich auch mit schwierigen Situationen klarkomme. Wie dem auch sei, ich gehe jetzt schlafen.",0.82,0,0,0,1,0,0,0,0
"Mann, heute war echt einiges los. irgendwie, Ich bin gerade einfach nur dankbar irgendwie, und glücklich für die tollen Menschen in meinem Leben. So lief das heute jedenfalls ab.",0.78,1,0,0,0,0,0,0,0
"I need to get today's thoughts down. kind of, Today was peaceful, just enjoying the quiet kind of, moments without worrying. Hopefully tomorrow will be a bit better.",0.53,0,0,1,0,0,0,0,0
"Okay, also so lief mein Tag heute ab. also, Ich habe mich unsicher irgendwie, und eifersüchtig gefühlt, als sie mich nicht zum Meeting eingeladen haben. Na ja, das ist jedenfalls mein Update.",-0.57,0,0,0,0,0,0,0,1
"Also, heute war... Ich war so genervt davon, wie ungerecht heute alles im Büro abgelaufen ist. Ich versuche jetzt einfach, ein bisschen runterzukommen.",-0.89,0,0,0,0,0,1,0,0
"I just need to record this real quick. um, I had to so basically, force myself to smile today, and it was so exhausting. Time to turn off my brain for the night.",-0.91,0,1,0,0,0,0,0,0
"Na ja, heute ist einiges passiert. sozusagen, Wegen dieser unterschwelligen Panik konnte ich mich irgendwie, heute auf gar nichts konzentrieren. Ich hatte heute so eine tolle Zeit mit äh, meinen Freunden, wir mussten ständig lachen. Ich hoffe einfach, dass alles gut ausgeht.",0.26,1,0,0,0,1,0,0,0
"Okay, so today was... you know, It was a really gloomy day, both outside and uh, inside my head. That's pretty much how it went.",-0.7,0,1,0,0,0,0,0,0
"Heute war irgendwie eine seltsame Mischung. sozusagen, Ich habe gesehen, was meine Freunde erreichen, und habe diese bittere äh, Eifersucht in mir gespürt. Die Inkompetenz der Leute, mit denen ich heute zu tun irgendwie, hatte, war einfach nur zum Rasen. Das war mein Tag, ich bin raus für heute.",-0.56,0,0,0,0,0,1,0,1
"Man, today was something else. so basically, I couldn't stop overthinking uh, everything today, my mind was racing. Just going to try and relax now.",-0.55,0,0,0,0,1,0,0,0
"So, I'm sitting here thinking about today. kind of, I feel like I'm um, stuck in this dark place and can't find a way out. I'm just too tired to think about it anymore.",-0.8,0,1,0,0,0,0,0,0
"Ich muss das hier kurz mal festhalten. irgendwie, Ich habe heute meine Angst überwunden und die Sache trotzdem durchgezogen, echt stolz. Morgen ist zum Glück ein neuer Tag.",0.79,0,0,0,1,0,0,0,0
"Wow, I need to talk about today. um, I uh, laughed so hard my stomach hurt, it was exactly what I needed. I'm just too tired to think about it anymore.",0.95,1,0,0,0,0,0,0,0
"Alright, diary, here's the scoop. like, It was a really quiet and depressing uh, day, I just wanted to cry. Well, that was my day in a nutshell.",-0.52,0,1,0,0,0,0,0,0
"Boah, ich muss mir heute mal was von der Seele reden. Alles fühlte sich heute so sinnlos irgendwie, an, ich wollte mich einfach nur verkriechen. Heute war einfach ein ähm, solider, ausgeglichener Tag, an dem alles gepasst hat. Tut echt gut, das mal ausgesprochen zu haben.",-0.18,0,1,1,0,0,0,0,0
"Ich sitze hier gerade und denke über heute nach. ähm, Ich habe mich heute extrem reingehängt und die Ergebnisse können sich halt, echt sehen lassen. Mal sehen, wie die Welt morgen früh aussieht.",0.82,0,0,0,1,0,0,0,0
"Well, today happened. I was so annoyed um, by how unfair everything was at work today. We'll see how things look in the morning.",-0.43,0,0,0,0,0,1,0,0
"Dear diary, it's me again. like, Everything just clicked today, and I couldn't stop smiling for so basically, no reason. The sheer incompetence of the people I had to deal with today kind of, was infuriating. Going to make myself some tea and unwind.",0.02,1,0,0,0,0,1,0,0
"Ich weiß gar nicht genau, wie ich heute in Worte fassen soll, aber... äh, Ich bin gerade einfach nur dankbar und glücklich für die tollen Menschen in meinem Leben. Wie dem auch sei, ich gehe jetzt schlafen.",0.72,1,0,0,0,0,0,0,0
"Uff, was für ein Tag. ähm, Ich musste heute viel über alte Fehler nachdenken und habe tiefe Reue gespürt. Tut echt gut, das mal ausgesprochen zu haben.",-0.59,0,1,0,0,0,0,0,0
"Na ja, heute ist einiges passiert. äh, Ich habe mich heute so ausgeschlossen gefühlt, als ich die Fotos von ihrem Treffen online sah. Morgen ist zum Glück ein neuer Tag.",0.08,0,0,0,0,0,0,0,1
"Hallo Tagebuch, kurzes Update von mir. irgendwie, Ich habe gesehen, was meine Freunde erreichen, ähm, und habe diese bittere Eifersucht in mir gespürt. Alles fühlte sich heute so äh, grau an, ich weiß gar nicht, warum ich so deprimiert bin. So lief das heute jedenfalls ab.",-0.59,0,1,0,0,0,0,0,1
"Actually, I need to vent a bit. kind of, I got jealous when I saw how easily things come to kind of, other people. I couldn't stop overthinking everything today, my mind you know, was racing. Looking forward to a fresh start tomorrow.",-0.48,0,0,0,0,1,0,0,1
"Let's talk about today's events. you know, I felt like a disappointment uh, to myself and everyone around me. That's all for today, I guess.",-0.84,0,1,0,0,0,0,0,0
"Mal schauen, wie ich heute am besten beschreibe. sozusagen, Mein Herz irgendwie, hat heute ohne wirklichen Grund total gerast, einfach pure Nervosität. Morgen ist zum Glück ein neuer Tag.",-0.35,0,0,0,0,1,0,0,0
"Recording this because today was crazy. um, I finished a task I've been putting off you know, for weeks, what a relief. Hoping for a calmer day tomorrow.",0.8,0,0,1,0,0,0,0,0
"Heute war... gelinde gesagt, sehr interessant. Ich habe solche Angst davor, in der Zukunft ähm, allein zu sein, das ist ein gruseliger Gedanke. Ich irgendwie, habe heute einen richtigen Motivationsschub bekommen, es geht bergauf. Hoffentlich wird morgen ein bisschen besser.",0.07,1,0,0,0,0,0,1,0
"Well, today happened. you know, I just feel this constant, heavy pressure like, on my chest all day long. Guess I'll just sleep on it.",-0.36,0,0,0,0,1,0,0,0
"Ich muss meine Gedanken zu heute einfach mal aufschreiben. sozusagen, Ich habe heute endlich meinen Schreibtisch sortiert, das irgendwie, ist sehr befriedigend. Ich habe heute Nacht ein halt, seltsames Geräusch im Haus gehört und hatte totale Angst. Ich freue mich auf einen Neuanfang morgen.",0.12,0,0,1,0,0,0,1,0
"Mann, heute war echt einiges los. äh, Heute war einer dieser Tage, an denen sich alles leicht und schön anfühlt. Ich habe gesehen, was meine Freunde erreichen, und habe diese bittere Eifersucht in also, mir gespürt. Zeit, den Kopf für heute auszuschalten.",0.28,1,0,0,0,0,0,0,1
"Liebes Tagebuch, ich bin's wieder. äh, Kein Stress heute, einfach eine angenehme Routine, die mir Halt gegeben hat. Ich schlafe jetzt wohl am besten mal drüber.",0.43,0,0,1,0,0,0,0,0
"Alright, diary, here's the scoop. um, It's nice to just sit back and feel like kind of, things are under control. The workload is piling so basically, up and I just feel paralyzed by the stress. I hope things turn out okay.",0.05,0,0,1,0,1,0,0,0
"Mann, heute war echt einiges los. irgendwie, Ich hatte heute das Gefühl, ständig kurz also, vor einer Panikattacke zu stehen. Mal sehen, wie die Welt morgen früh aussieht.",-0.21,0,0,0,0,1,0,0,0
"Ich nehme das hier auf, weil heute echt verrückt war. äh, Ich habe einen ähm, ruhigen Abend auf dem Sofa verbracht und war einfach wunschlos glücklich. Ich hoffe einfach, dass alles gut ausgeht.",0.77,0,0,1,0,0,0,0,0
"Today was a weird mix of things. you know, I got jealous kind of, when my friend started spending all their time with someone else. That's pretty much how it went.",-0.25,0,0,0,0,0,0,0,1
"Boah, ich muss mir heute mal was von der Seele reden. halt, Ich habe mich unsicher gefühlt, halt, als ich sah, dass sie mit jemand anderem geredet haben und nicht mit mir. Morgen ist zum Glück ein neuer Tag.",-0.51,0,0,0,0,0,0,0,1
"Heute war... gelinde gesagt, sehr interessant. äh, Ich fühle mich gerade einfach stabil äh, und ausgeglichen, und das reicht mir völlig. Tut echt gut, das mal ausgesprochen zu haben.",0.68,0,0,1,0,0,0,0,0
"Mann, heute war echt einiges los. ähm, Es war ein ruhiger Tag ohne irgendwie, Drama, einfach stetiger Fortschritt in meinem Tempo. Tut echt gut, das mal ausgesprochen zu haben.",0.57,0,0,1,0,0,0,0,0
